time_div,plate_number,class,cell_line,pair_number,well_number,Mean firing rate,ISI CV,Network ISI CV,Spike count Fano factor,# of active electrodes,Weighted mean firing rate,# of bursting electrodes,Mean burst duration,Mean # of spikes per burst,Mean ISI within bursts,Median ISI within bursts,Median / mean ISI within bursts,Mean IBI,Mean burst rate,Normalized burst duration IQR,IBI CV,Burst %,Mean NB rate,Mean NB duration,Mean # of spikes per NB,Mean ISI within NBs,Median ISI within NBs,Median / mean ISI within NBs,ISI CV within NBs,# of NB electrodes,Weighted mean # of spikes per NB,NB %,INBI CV,Normalized NB duration IQR,Normalized cross-correlation AUC,FWHH of normalized cross-correlation,Synchrony index,Kreuz SPIKE-distance synchrony,NB peak firing rate,Time to NB peak,Spike count Fano factor within NBs,ISI CV within bursts,Spike count Fano factor within bursts,Mean INBI,Mean ISI,Spike time tiling coefficient
15,24,Class 1,isoQ2-17,17,24,0.010625,0.90843773773698,0.899464226481449,1.19446064139942,5,0.0313333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00254063887050821,4,0.00121220865290509,0.216825140631561,0,0,0,0,0,0,24.2008683663004,0
15,24,Class 1,isoQ2-17,17,25,0.00333333333333333,1.58617805905489,0.861669795614043,1.7437641723356,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.15955738199679e-05,1,6.9105258197106e-06,0.0644813533719225,0,0,0,0,0,0,79.6419166666667,0
15,24,Class 1,isoQ2-17,17,26,0.020625,0.996697698734161,1.14395911938041,1.02611044417767,2,0.14,1,0.269199999999998,4,0.0897333333333326,0.0814000000000163,0.894670596735954,85.55576,0.00666666666666667,0,0,1.30718954248366,0,0,0,0,0,0,0,0,0,0,0,0,0.0191262968304195,1,0.0101214340268369,0.216315999484353,0,0,0,0.560417399639706,0,0,40.9419002985075,0
15,24,Class 1,isoQ2-17,17,27,0.0110416666666667,1.10754917089634,1.06819773117998,1.03636839351125,2,0.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.19068673244882e-05,2,1.27934346624106e-05,0.0347793421995993,0,0,0,0,0,0,12.4397589473684,0
15,24,Class 1,isoQ2-17,17,28,0.00458333333333333,1.19654010143505,1.04171231816364,1.12244897959184,2,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.798392,0
15,24,Class 1,isoQ2-17,17,29,0.01625,0.903556078710215,0.910719610731025,1.08012093726379,2,0.118333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.50508791402407e-05,5,0.000139372698935418,0.084751564103307,0,0,0,0,0,0,24.4756349910555,0
15,24,Class 1,isoQ2-17,17,30,0.00895833333333333,1.21921643392066,1.31807554394472,1.27721088435374,4,0.0316666666666667,1,5.99184,5,1.49796,1.404,0.937274693583271,0,0.00333333333333333,0,0,3.57142857142857,0,0,0,0,0,0,0,0,0,0,0,0,-0.000143463873979117,3,0.00167920106594654,0.129959414609001,0,0,0,0.759699724568186,0,0,46.0136853052632,0
16,18,Class 1,isoQ2-17,17,1,0.0189583333333333,1.36370245780657,1.43454413355573,1.6200337534924,4,0.0708333333333333,2,5.58576000000001,8.5,0.504200000000002,0.297339999999991,0.801778889980336,0,0.00333333333333333,0,0,8.38206627680312,0,0,0,0,0,0,0,0,0,0,0,0,-0.000276915831674033,12,6.24302357573156e-05,0.122532606570477,0,0,0,1.31688814212472,4.76470588235294,0,40.6836357080157,0
16,18,Class 1,isoQ2-17,17,2,0.026875,1.31207081870382,1.42579228756474,1.52228525901995,5,0.0786666666666667,1,1.91888,5,0.47972,0.24824000000001,0.517468523305281,0,0.00333333333333333,0,0,1.89393939393939,0,0,0,0,0,0,0,0,0,0,0,0,0.000896869762559001,26,0.00114644688060957,0.327470210871245,0,0,0,1.1870510870454,0,0,29.2498252925793,0
16,18,Class 1,isoQ2-17,17,3,0.0929166666666667,0.908248904747513,1.00596467139819,0.993257404567361,8,0.182916666666667,3,12.47408,9,0.743619259259256,0.757786666666668,0.947094023639725,0,0.00333333333333333,0,0,8.78787878787879,0,0,0,0,0,0,0,0,0,0,0,0,0.00311114939029793,28,0.00392931401915753,0.296436960642039,0,0,0,0.685417842123341,8.33333333333333,0,34.0260954651341,0
16,18,Class 1,isoQ2-17,17,4,0.0414583333333333,1.16061657857955,1.1887187477756,1.55713758525588,6,0.106111111111111,3,3.56770666666667,6.83333333333333,0.572289444444444,0.46378,0.835459719316901,7.76823999999999,0.00444444444444444,0,0,7.49152987908172,0,0,0,0,0,0,0,0,0,0,0,0,0.00755527305078464,1,0.0123099758925593,0.314025753192254,0,0,0,0.926100559771123,0.62962962962963,0,28.9087989010989,0
16,18,Class 1,isoQ2-17,17,5,0.0102083333333333,0.818222949930052,0.887654767945453,1.05989248846392,3,0.0444444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.01592650719114e-19,4,0,0.222446861205224,0,0,0,0,0,0,42.0351613333333,0
16,18,Class 1,isoQ2-17,17,6,0.0464583333333333,0.977568957052155,0.943844134107553,1.28336531475716,6,0.122222222222222,1,0.329360000000008,6,0.0658720000000017,0.0731999999999857,1.11124605295093,0,0.00333333333333333,0,0,5.35714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0.000947474071951619,2,0.00176778396224929,0.195012832313925,0,0,0,0.468037428057232,0,0,9.15417268403529,0
16,18,Class 1,isoQ2-17,17,7,0.114583333333333,1.35742229398149,1.70631371101457,1.56776226543045,6,0.298333333333333,2,0.825400430107528,8.10215053763441,0.0621053949820802,0.0360765591397831,0.825858412280711,55.2588786666667,0.0566666666666667,0.645486756597734,0.675580345038735,7.9361731259552,0,0,0,0,0,0,0,0,0,0,0,0,0.0025200282189887,6,0.0034060751453006,0.435118765553965,0,0,0,1.32557138189412,2.56396396396396,0,29.9849666911816,0
16,18,Class 1,isoQ2-17,17,8,0.0747916666666667,1.05406213226215,1.31430074341831,1.1678757238682,9,0.130740740740741,3,0.414098333333339,4.29166666666667,0.129787694444447,0.110775833333332,0.905032366624265,107.433226666667,0.0211111111111111,0.310176314142597,0.619483203862467,7.39763298818417,0,0,0,0,0,0,0,0,0,0,0,0,0.000716998083727244,14,0.00134850978273096,0.377795703593318,0,0,0,0.984456944099665,0.0816599732262383,0,32.6455445427025,0
16,18,Class 1,isoQ2-17,17,9,0.0385416666666667,1.13450187035384,0.972560555300415,1.41344423973026,5,0.114666666666667,3,2.26637333333332,4.16666666666667,0.701629999999998,0.128,0.634763002413297,124.54976,0.00444444444444444,0,0,4.86206978343889,0,0,0,0,0,0,0,0,0,0,0,0,0.00246123058612988,12,0.00221646686000671,0.455990481928143,0,0,0,2.05308327438874,0.0588235294117647,0,17.3137541803124,0
16,18,Class 1,isoQ2-17,17,10,0.0654166666666667,1.09675840238805,1.24681440873819,1.2019609003794,9,0.115925925925926,1,0.505679999999984,4,0.168559999999995,0.191920000000039,1.13858566682514,0,0.00333333333333333,0,0,0.606060606060606,0,0,0,0,0,0,0,0,0,0,0,0,0.00624926734239118,1,0.0134537472727665,0.303961189456412,0,0,0,0.269746750009023,0,0,13.4509554477418,0
16,18,Class 1,isoQ2-17,17,11,0.043125,0.932115484944749,0.999083540882778,1.06047335322089,6,0.112777777777778,1,0.156239999999997,4,0.0520799999999989,0.0482399999999927,0.91495569175881,38.29752,0.00666666666666667,0,0,1.73913043478261,0,0,0,0,0,0,0,0,0,0,0,0,0.000429528594217574,14,0.00101234398747257,0.311868831297186,0,0,0,0.311528917625334,0,0,21.3588594657079,0
16,18,Class 1,isoQ2-17,17,12,0.0445833333333333,1.11423870712823,1.14106746342545,1.1315446910874,7,0.10047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00139610755329114,21,0.014805624732093,0.250123306769308,0,0,0,0,0,0,21.2743841978167,0
16,19,Class 1,isoQ2-17,17,13,0.0122916666666667,0.757543587251687,1.04905030925157,0.902242378432854,3,0.0522222222222222,1,9.59536,6,1.919072,1.4348,0.747653032298942,0,0.00333333333333333,0,0,2.77777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0.00226065057049303,6,0.00312002632041143,0.168493022806396,0,0,0,0.726938894645939,0,0,71.0290195604396,0
16,19,Class 1,isoQ2-17,17,14,0.0327083333333333,0.998978139938198,0.994697119717462,0.971304394773783,4,0.121666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00254937899780785,17,0.0017290629832821,0.209421346939858,0,0,0,0,0,0,51.2585850206201,0
16,19,Class 1,isoQ2-17,17,15,0.025625,1.01590860554209,1.14852946391001,1.10735217163789,5,0.0746666666666667,2,4.69587999999999,4,1.56529333333333,1.31619999999999,1.00418389234843,0,0.00333333333333333,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.00745870091848654,2,0.0115537509030259,0.331237997877502,0,0,0,1.01445830459396,0,0,42.9149450395247,0
16,19,Class 1,isoQ2-17,17,16,0.0291666666666667,1.14525415573154,1.29040379406179,1.5250159893017,4,0.1125,1,0.993570909090908,5.18181818181818,0.203476606060606,0.160480000000001,0.83072232173119,28.846248,0.0366666666666667,0.957722306501784,0.836049638726086,7.91666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0.000837056885733678,14,0.00166933400977102,0.162278808879314,0,0,0,1.65321969496486,0.417543859649123,0,60.2607788418323,0
16,19,Class 1,isoQ2-17,17,17,0.049375,1.13446061256348,1.20054288364311,1.23114192960974,7,0.111428571428571,3,5.28664,8,0.728969523809522,0.524319999999998,0.742393803843477,0,0.00333333333333333,0,0,4.17537664113007,0,0,0,0,0,0,0,0,0,0,0,0,0.00123496398589646,26,0.00183239631726921,0.2489198410348,0,0,0,1.16058511777725,4.625,0,13.3737062854475,0
16,19,Class 1,isoQ2-17,17,18,0.0389583333333333,1.34417659458306,1.51527986854859,1.57768706013088,4,0.148333333333333,2,1.71014444444444,5.13888888888889,0.371333703703703,0.318151111111112,0.838685206320942,55.548025,0.0183333333333333,0.640635873117863,0.659696775467463,7.71871698837991,0,0,0,0,0,0,0,0,0,0,0,0,0.00241429121283596,8,0.0268588696892607,0.211069751227659,0,0,0,0.912859095502337,0.222222222222222,0,31.2552985753407,0
16,19,Class 1,isoQ2-17,17,19,0.0258333333333333,1.08467180530112,0.932976366102292,1.23323393284254,6,0.0627777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00106413149291456,17,0.0059553870289401,0.395548511937914,0,0,0,0,0,0,32.1801557777778,0
16,19,Class 1,isoQ2-17,17,20,0.058125,1.30056132393345,1.19077045185708,1.61007038303436,8,0.112083333333333,2,1.32733333333334,6,0.270843460317463,0.140173333333344,0.516669561093699,79.04572,0.00666666666666667,0,0.144424696611569,6.30208333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.00177502700416659,6,0.00421417744648691,0.369318159570569,0,0,0,1.36248855621719,0.256410256410256,0,38.3137435011781,0
16,19,Class 1,isoQ2-17,17,21,0.00416666666666667,0.941206163621763,0.903844982418342,0.99514091350826,3,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.1589377777778,0
16,19,Class 1,isoQ2-17,17,22,0.116041666666667,1.24882707563296,1.31083641216773,1.99351505993743,8,0.227916666666667,4,2.956817,8.325,0.389391187987013,0.365462000000004,0.914599537489085,41.5518342690058,0.025,1.10129892497132,0.42238541144924,14.7142331180177,0,0,0,0,0,0,0,0,0,0,0,0,0.00155466485164788,8,0.00430272415698013,0.373486703849144,0,0,0,1.0256238383932,1.52318668252081,0,20.1405368893856,0
16,19,Class 1,isoQ2-17,17,23,0.107916666666667,1.16092727414023,1.17973102414385,1.19991973966931,6,0.285,4,2.16785333333333,4.25,0.705001111111111,0.618926666666663,0.949929373266841,35.5030666666667,0.00916666666666667,0.767596758175751,0.543027020002662,9.18681155004908,0,0,0,0,0,0,0,0,0,0,0,0,0.00458165624564173,57,0.00531877144640596,0.240383435765987,0,0,0,1.44034033628807,0.0583333333333333,0,6.90484720931307,0
16,24,Class 1,isoQ2-17,17,24,0.031875,1.03614812830183,1.08225107042408,1.18256395725992,5,0.098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00293746975906957,27,0.00537672586788326,0.157950445455851,0,0,0,0,0,0,28.5697604740973,0
16,24,Class 1,isoQ2-17,17,25,0.0541666666666667,0.989482384862007,0.979063413538461,1.36949316254389,4,0.209166666666667,2,0.647629999999993,5,0.136849999999998,0.121240000000002,0.964403928112997,67.3445866666667,0.00833333333333333,1.47667490466681,0.287420092570972,4.64818763326226,0,0,0,0,0,0,0,0,0,0,0,0,0.000490242646178758,3,0.00161662581812865,0.261815860128742,0,0,0,1.2097763002584,0.857142857142857,0,35.192356190148,0
16,24,Class 1,isoQ2-17,17,26,0.028125,0.907364870932831,0.884345123815285,1.03773473256817,7,0.0604761904761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00215032917368237,22,0.00229441117811441,0.317146761209613,0,0,0,0,0,0,29.1680962621083,0
16,24,Class 1,isoQ2-17,17,27,0.0104166666666667,1.08818862640072,1.0676765588596,1.22619047619048,4,0.0358333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00270279786622157,3,0.00213040733692372,0.170303763357055,0,0,0,0,0,0,34.1256049333333,0
16,24,Class 1,isoQ2-17,17,28,0.0460416666666667,1.09065974767194,0.885412820651146,1.03918260872459,5,0.146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00104892035534402,3,0.00206041653662787,0.150997977204386,0,0,0,0,0,0,10.9101716858748,0
16,24,Class 1,isoQ2-17,17,29,0.0133333333333333,1.28283987342476,1.14080397523515,1.18140113188132,4,0.0458333333333333,1,11.77712,6,2.35542400000001,0.400000000000006,0.169820805086475,0,0.00333333333333333,0,0,3.52941176470588,0,0,0,0,0,0,0,0,0,0,0,0,2.54207400350039e-06,4,7.443793384117e-05,0.277526162218967,0,0,0,1.27716336283457,0,0,36.0436682909091,0
16,24,Class 1,isoQ2-17,17,30,0.0114583333333333,1.14115681529937,1.15193605897201,1.17291280148423,5,0.0326666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00236651091004928,5,0.00390392080495673,0.21825052473307,0,0,0,0,0,0,23.0384841481481,0
19,18,Class 1,isoQ2-17,17,1,0.21,1.22224341683796,1.16199587243068,1.24682452541872,10,0.335,6,1.73528976218323,5.06549707602339,0.439014066536712,0.470321781676415,1.02846944794067,40.5926871111111,0.0227777777777778,0.594985135598246,0.906545814399274,12.6612317734613,0,0,0,0,0,0,0,0,0,0,0,0,0.00674816760145728,71,0.00901390416259651,0.354386210814629,0,0,0,1.65041500637244,0.531683168316831,0,10.2466591704972,0
19,18,Class 1,isoQ2-17,17,2,0.10625,1.20903379134814,1.21779196414928,1.51982076112335,10,0.168333333333333,4,0.861170952380951,4.85119047619048,0.215812416099773,0.0938235714285747,0.675212139796103,81.8644008888889,0.0133333333333333,1.0628363170638,0.547429553014017,11.4981717804298,0,0,0,0,0,0,0,0,0,0,0,0,0.00489395105101887,4,0.0050181617584879,0.369762283518539,0,0,0,2.15791451682788,0.386991869918699,0,12.120297919903,0
19,18,Class 1,isoQ2-17,17,3,0.249166666666667,1.09742212019597,1.13202563926309,1.27112156964294,14,0.283095238095238,6,3.66028915678525,6.26762187088274,0.721528045182676,0.633110810276683,0.859202814000959,24.7967362424242,0.0227777777777778,0.500131050701547,0.809808267854506,9.05013278133136,0,0,0,0,0,0,0,0,0,0,0,0,0.00535717727716987,53,0.00891505404549608,0.653636372864891,0,0,0,2.24796100569078,1.32836134453782,0,14.3963353844227,0
19,18,Class 1,isoQ2-17,17,4,0.426458333333333,1.491689603908,1.36333510191462,2.35265418334172,13,0.523589743589744,8,1.58048752350428,8.18306623931624,0.201550165105429,0.162555259615385,0.873819090020162,29.6989253137657,0.0354166666666667,0.81142703826962,0.650252516956202,20.4400645438695,0.01,2.58581333333336,52,0.0511163236206463,0.0357466666666634,0.706014046922853,0.988016848186923,9,5.78055555555556,7.6209086468002,0.00486877791022204,0,0.0116949023866069,3,0.014909356215274,0.638951327784318,666.666666666667,1045.5,1.88095238095238,1.64791179315985,2.94450154162384,105.57064,19.5494939111222,0
19,18,Class 1,isoQ2-17,17,5,0.380833333333333,1.32866635541046,1.50559696040631,1.79142962951136,13,0.467948717948718,9,3.06451782395382,8.52842712842713,0.236593437239904,0.213346054834049,0.844003673955644,20.4613277037037,0.0292592592592593,1.05498590265321,0.658431545307274,17.4947904292723,0.0133333333333333,1.7862,32.5,0.0565540236031716,0.0468800000000016,0.813937487233407,0.915982451176131,7.5,4.43303571428571,7.11159737417943,0.444065797271955,0.0377020801874988,0.0041218443684584,57,0.0126441159248206,0.566769787123171,500,221.5,0.157333333333333,1.67688445208852,3.71892712550607,66.57312,10.6124321919758,0.00417516908459007
19,18,Class 1,isoQ2-17,17,6,0.180208333333333,1.26028692519468,1.20393995047786,1.6931886761658,11,0.260909090909091,6,5.35968518518519,10.0555555555556,0.343658824411246,0.311248888888888,0.897107659299848,79.2505217647059,0.0161111111111111,0.424847665007954,0.725066359381595,13.5296775061313,0,0,0,0,0,0,0,0,0,0,0,0,0.00343267399249517,113,0.00590611114271155,0.650188654525129,0,0,0,1.21021610255503,6.68291054739653,0,23.9504430322766,0
19,18,Class 1,isoQ2-17,17,7,0.409583333333333,1.57790965862531,1.56010104616992,2.04957265497442,12,0.544722222222222,5,0.5527937974026,6.14059523809524,0.116182060105193,0.102193764718615,0.896441554595967,23.459295527988,0.068,0.910523856371296,0.849982465714983,18.2066250471566,0.00333333333333333,1.01039999999999,27,0.0388615384615381,0.0196000000000041,0.504354711005652,1.1322654797292,6,4.5,1.37334689725331,0,0,0.00363289079010207,1,0.0101586831576989,0.490042058485319,2000,541.5,0,0.997617334956747,1.42145666621457,0,11.8180475625566,0
19,18,Class 1,isoQ2-17,17,8,0.389583333333333,1.55984599320707,1.35050963063888,2.29220691159842,11,0.564242424242424,7,1.56599682685978,6.74736668861093,0.231059949422753,0.221742857142863,0.933961144558909,49.7776424615385,0.0257142857142857,0.334395558003343,0.518520306481087,16.053984219158,0.00333333333333333,2.91592,46,0.0647982222222222,0.0396799999999971,0.612362479080313,0.969067146011623,6,7.66666666666667,2.45989304812834,0,0,0.00505372198636167,67,0.00994087433650453,0.647990292077012,1000,9.5,0,1.65416955144375,0.752395690732694,0,19.5679842304486,0
19,18,Class 1,isoQ2-17,17,9,0.528333333333333,1.77565608269518,1.65029191983697,3.09959391848548,15,0.563555555555556,12,1.28623935799578,6.60668820655159,0.195488411729323,0.155923320351578,0.850189527137,27.6568513182504,0.0455555555555556,0.655013284932115,0.588548651603776,38.0880838782279,0.04,1.84667333333334,35.5,0.052537696578412,0.0387233333333305,0.742566415278185,0.954319271600597,7.08333333333333,5.08267195767196,16.7981072555205,1.19004829544887,0.435996034547224,0.00661864709249081,86,0.0157567809058788,0.576220636073361,250,168.5,0.478140180430257,2.37926672238095,1.37388884812706,16.4994690909091,5.86707749164099,0
19,18,Class 1,isoQ2-17,17,10,0.375833333333333,1.28060883292348,1.40297208101947,1.73713503893864,14,0.428095238095238,7,8.36017473453749,8.50752599890531,0.662480282995258,0.648608762999454,0.947218406520941,31.995310952381,0.0228571428571429,0.428460283877283,0.792179863225328,15.4729144093208,0.00333333333333333,4.74616,71,0.0678022857142858,0.0479999999999983,0.707940735246995,0.994729394721577,10,7.1,3.93569844789357,0,0,0.00286452017053652,94,0.0085393930847943,0.655083496184249,1000,15.5,0,2.05119240754474,15.7033979040965,0,20.4841891486435,0
19,18,Class 1,isoQ2-17,17,11,0.281458333333333,1.40222251206464,1.52975280519642,2.31341605782608,13,0.344871794871795,8,2.35966242490843,7.70911172161172,0.356629380097945,0.323739712454213,0.909066160190236,50.8692489523809,0.0245833333333333,0.683166056893045,0.573258438729278,22.3461124889938,0,0,0,0,0,0,0,0,0,0,0,0,0.00389430360854253,55,0.00809445797432194,0.64937898696007,0,0,0,1.65350438027358,1.71302681992337,0,18.4287058396416,0
19,18,Class 1,isoQ2-17,17,12,0.454791666666667,1.53061692107973,1.42498798717911,2.4323858443035,13,0.55948717948718,7,1.38812717948718,8.32005494505494,0.190629370595313,0.173962142857147,0.925502325213816,51.0491110966811,0.0242857142857143,0.897553664431826,0.705236491512912,20.8889735324477,0.00666666666666667,6.45376000000001,95.5,0.0658433812754412,0.0503599999999995,0.767739977972553,0.909284903099442,9,10.1363636363636,8.74942739349519,0,0,0.00481138550713829,4,0.0176682208693286,0.493483324345821,1500,795.5,2.4,1.35146003849629,4.65367088607595,256.4868,8.14038284096479,0
19,19,Class 1,isoQ2-17,17,13,0.112083333333333,1.30628310388859,0.988654788962853,1.27292734232144,11,0.159393939393939,2,8.93439999999999,7,1.07367111111111,0.908320000000003,0.901250979078094,0,0.00333333333333333,0,0,2.62745098039216,0,0,0,0,0,0,0,0,0,0,0,0,0.00113310111224365,26,0.00291823117908686,0.596510225827878,0,0,0,0.888494463983412,2.57142857142857,0,27.0095100873825,0
19,19,Class 1,isoQ2-17,17,14,0.065,1.22278700172514,1.73133905976019,1.94346131446193,7,0.148095238095238,2,1.688992,5.975,0.309934484126985,0.300547333333335,0.975746443177581,36.4420745454545,0.0283333333333333,1.27090625464458,0.686759252099759,9.15815582141815,0,0,0,0,0,0,0,0,0,0,0,0,0.000843529205514901,11,0.00382738474591428,0.159465765063113,0,0,0,0.911826593812928,0.5075,0,21.2712269076746,0
19,19,Class 1,isoQ2-17,17,15,0.105416666666667,1.0026661241509,1.13082777424807,1.23941268888613,11,0.151212121212121,3,3.37700800000001,5.8,0.642927695238096,0.666464000000005,1.00425541773529,36.76018,0.0122222222222222,1.25989502167019,0.869497214002344,5.00183857326714,0,0,0,0,0,0,0,0,0,0,0,0,0.000813342433872158,3,0.00212775896511822,0.505676952187574,0,0,0,1.67330723999582,1.78412698412698,0,22.4834449008582,0
19,19,Class 1,isoQ2-17,17,16,0.169583333333333,1.41101356208498,1.37862863061865,2.15226199138945,9,0.3,5,1.21863509090909,5.86363636363636,0.306417553096903,0.305081545454545,0.868661812585552,16.3299582222222,0.0206666666666667,0.880206822709187,1.01190589746907,16.7538678716251,0,0,0,0,0,0,0,0,0,0,0,0,0.00319324961878538,14,0.00551392597119156,0.35679520199703,0,0,0,1.14477657412663,1.34622641509434,0,21.4919164941013,0
19,19,Class 1,isoQ2-17,17,17,0.437291666666667,1.19668647348367,1.30829955157063,1.50567737872425,12,0.582777777777778,7,1.58410167451595,8.49751439037153,0.159313518905171,0.136180146520145,0.812381645425902,50.6249556363636,0.0195238095238095,0.688531592977645,1.11186518887448,10.3967447072467,0.00333333333333333,1.92272000000003,36,0.0549348571428579,0.0415199999999913,0.755804277273694,0.936202240835975,7,5.14285714285714,1.71510242972844,0,0,0.00569274034799721,93,0.0168666950763155,0.482231840156146,1000,121.5,0,1.06518537397619,7.86117647058823,0,9.17974562036986,0
19,19,Class 1,isoQ2-17,17,18,0.193541666666667,1.46742108768851,1.23089300545678,1.72943379741234,11,0.28030303030303,7,4.41572171428571,8.2,0.425227993991798,0.303651809523807,0.729125687358425,48.4888562666667,0.0119047619047619,0.729623589558587,0.679145925525668,17.685200028179,0,0,0,0,0,0,0,0,0,0,0,0,0.0137431369407888,2,0.0134449395181188,0.41701765103312,0,0,0,1.20078042748155,3.40642458100559,0,9.90425493796234,0
19,19,Class 1,isoQ2-17,17,19,0.0360416666666667,1.20218057271312,1.1016204611383,1.25352774747448,5,0.113333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00276617838156279,33,0.00131676349708443,0.203272296404745,0,0,0,0,0,0,11.0600757739364,0
19,19,Class 1,isoQ2-17,17,20,0.266458333333333,1.26860176642809,1.41245617533043,1.77607008666751,14,0.303333333333333,8,3.95728471794871,13.4679487179487,0.165301212704886,0.145183480769229,0.879488996766837,51.4915831578947,0.02125,1.3117970313293,0.81761844222182,14.3887589328825,0,0,0,0,0,0,0,0,0,0,0,0,0.00931594375218842,2,0.0108244728520418,0.663051150182254,0,0,0,0.963272343367151,40.5234482758621,0,21.6312025607245,0
19,19,Class 1,isoQ2-17,17,21,0.073125,1.42432265033678,1.47022316776974,2.41152743720604,6,0.190555555555556,3,1.143965,5.41666666666667,0.292356076388889,0.162066666666672,0.65022564597692,42.8902382222222,0.0222222222222222,1.59078426857529,1.00746176787571,13.2581453634085,0,0,0,0,0,0,0,0,0,0,0,0,0.00194107921400712,19,0.00303187455974718,0.25082342927686,0,0,0,1.60083798447852,2.01256873527101,0,29.0149294655143,0
19,19,Class 1,isoQ2-17,17,22,0.177708333333333,1.36797544215864,1.35711846956589,1.6288383730984,12,0.233333333333333,5,1.94806351515151,5.64545454545455,0.553092871362979,0.340153696969702,0.75928085150031,58.800842,0.0266666666666667,0.725623518605183,0.453893894123638,11.7661094073347,0,0,0,0,0,0,0,0,0,0,0,0,0.00557934496368252,22,0.00483970958702426,0.668106571245741,0,0,0,2.89661817545764,0.707240396895569,0,18.17059456402,0
19,19,Class 1,isoQ2-17,17,23,0.0854166666666667,1.06163460630151,1.44013306072885,1.2712442119705,7,0.192380952380952,2,1.15277333333333,5.33333333333333,0.259924261904762,0.209226666666667,0.829537334745409,32.9164807272727,0.03,0.921256917037353,0.986554543370953,8.50480769230769,0,0,0,0,0,0,0,0,0,0,0,0,0.00196666959820618,39,0.00490544092912139,0.248146052310783,0,0,0,0.833918254720245,0.443214909726267,0,24.3778893496934,0
19,24,Class 1,isoQ2-17,17,24,0.0964583333333333,1.00124009478561,1.11292157116403,1.40025022193208,8,0.1875,3,0.597813333333329,4.51111111111111,0.189230044444443,0.154819555555555,0.86122118117587,27.0209871428571,0.0233333333333333,0.408840778001091,0.641930303457896,6.82933212781651,0,0,0,0,0,0,0,0,0,0,0,0,0.000740594778220279,6,0.00267180037329829,0.426661896411135,0,0,0,1.37458766787216,0.16,0,28.9416169871631,0
19,24,Class 1,isoQ2-17,17,25,0.114166666666667,1.33237938352242,1.16778695379681,1.65974941805492,7,0.256666666666667,3,1.4014,5.19444444444445,0.321529253968253,0.29919888888889,0.894888977647221,49.5226586666667,0.0144444444444444,1.09398696228043,0.495261289596387,9.64739323585982,0,0,0,0,0,0,0,0,0,0,0,0,0.00146542879779428,13,0.00416773115269373,0.295921191804671,0,0,0,1.04583733786416,0.333333333333333,0,15.3289119291339,0
19,24,Class 1,isoQ2-17,17,26,0.160625,1.02997892156265,0.999428227022446,1.26775353520275,9,0.280740740740741,2,2.77337999999999,4.75,0.775383333333331,0.723100000000004,0.902162933799163,55.05544,0.005,0,0,3.72637944066516,0,0,0,0,0,0,0,0,0,0,0,0,0.00188844633195912,7,0.0017104703272608,0.506408587327015,0,0,0,0.749140553054139,0.6,0,33.059974926139,0
19,24,Class 1,isoQ2-17,17,27,0.0489583333333333,0.962252360368925,1.19677076157988,1.16901765756241,8,0.0916666666666667,2,0.824022857142854,4.28571428571429,0.265605333333333,0.358402857142861,1.16051006462444,39.2897466666667,0.0133333333333333,0.588650985593025,0.572634181994245,4.11349844185665,0,0,0,0,0,0,0,0,0,0,0,0,0.00214524022813063,5,0.00571799677492507,0.451689577091395,0,0,0,1.25192961691263,0.126984126984127,0,44.8591332579963,0
